HostSampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Cyanobacteria.Chloroplast	phylum_Firmicutes	phylum_Fusobacteria	phylum_Proteobacteria	phylum_unclassified_Bacteria	class_Actinobacteria	class_Alphaproteobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Chloroplast	class_Clostridia	class_Flavobacteria	class_Fusobacteria	class_Gammaproteobacteria	class_Negativicutes	class_unclassified_Bacteria	order_Actinomycetales	order_Bacillales	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Enterobacteriales	order_Flavobacteriales	order_Fusobacteriales	order_Lactobacillales	order_Neisseriales	order_Pasteurellales	order_Pseudomonadales	order_Rhizobiales	order_Selenomonadales	order_unclassified_Bacteria	order_unclassified_Chloroplast	family_Actinomycetaceae	family_Bacillaceae.1	family_Bacillales_Incertae.Sedis.XI	family_Carnobacteriaceae	family_Chloroplast	family_Clostridiales_Incertae.Sedis.XI	family_Comamonadaceae	family_Corynebacteriaceae	family_Enterobacteriaceae	family_Flavobacteriaceae	family_Fusobacteriaceae	family_Lachnospiraceae	family_Micrococcaceae	family_Moraxellaceae	family_Neisseriaceae	family_Pasteurellaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Propionibacteriaceae	family_Staphylococcaceae	family_Streptococcaceae	family_Veillonellaceae	family_unclassified_Actinomycetales	family_unclassified_Bacteria	genus_Actinomyces	genus_Anaerococcus	genus_Corynebacterium	genus_Dolosigranulum	genus_Finegoldia	genus_Fusobacterium	genus_Gemella	genus_Granulicatella	genus_Neisseria	genus_Peptoniphilus	genus_Porphyromonas	genus_Prevotella	genus_Propionibacterium	genus_Rothia	genus_Staphylococcus	genus_Streptococcus	genus_Streptophyta	genus_Veillonella	genus_unclassified_Actinomycetales	genus_unclassified_Bacteria	genus_unclassified_Neisseriaceae
ZOZOW1T-7043	0.383704489	0.026246023	0	0.534994698	0	0.05505479	0	0.383704489	0	0.523064687	0.020060092	0.022534464	0	0.011930011	0.006185931	0	0.032520325	0	0	0.383704489	0.483386356	0.020060092	8.84E-05	0.011930011	0.031901732	0.006185931	0	0.039678332	0.022446094	0.000618593	0	0	0	0	0	0.002474373	0	0	0.005655709	0	0.011930011	8.84E-05	0.180629198	0.031901732	0.006185931	0	0	0	0	0.022446094	0.000618593	0.004595263	0.010074231	0.199893955	0.473488865	0.034022623	0	0.000706964	0	0.002474373	0	0.172057264	0.005655709	0.008218452	0	0	0	0	0.003711559	0.004595263	0.002827854	0.195298692	0	0.473488865	0.029250619	0	0	0.000706964	0	0.018999647
ZOZOW1T-7044	0.661707005	0.00202795	0.00202795	0.300401182	0	0.033835912	0	0.661707005	0.001807521	0.267226557	4.41E-05	0.014416083	0.00202795	0.033174624	0	0	0.016928978	0	0	0.661707005	0.067385266	4.41E-05	0.001631178	0.033174624	0.01679672	0	0	0.199841291	0.012784905	8.82E-05	4.41E-05	0	0	0	0.00202795	0	0	0	0.199091831	0.00202795	0.033174624	0.000551073	0.538597187	0.01679672	0	0	0	0	4.41E-05	0.012784905	8.82E-05	0	4.41E-05	0.123109818	0.064762157	0.00074946	0	0	0	0	0.017788652	0.538597187	0.199091831	0.001697306	0	0	0	0	0.013688666	0	4.41E-05	0.123109818	0	0.064762157	0.00074946	0.00202795	0	0	0	0.012784905
ZOZOW1T-7045	0.805814615	0.001028942	0.00091948	0.18299838	0	0.008559919	0.000328386	0.805814615	0.001204081	0.175773896	0	0.006283112	0.00091948	0.007202592	0	0	0.001072726	2.19E-05	0.000328386	0.805814615	0.006370682	0	0.002057883	0.007202592	0.001072726	0	0	0.169403214	0.004225229	0	0	0.000678664	2.19E-05	0.000328386	0.00091948	0	0	0	0.168965366	0.00091948	0.007202592	0.000153247	0.782017601	0.001072726	0	0	0	0.000218924	0	0.004225229	0	0	0	0.022483471	0.005910942	0.000437848	2.19E-05	0.000284601	0.000328386	0	0.002627085	0.782017601	0.168965366	0.001335435	0	0	0	0	0.003240072	0	0	0.022483471	0.000218924	0.005910942	0.000437848	0	2.19E-05	0.000284601	0.000328386	0.004225229
ZOZOW1T-7046	0.692058186	0.009283929	0.001770732	0.243963791	0.000264782	0.05130157	0.000215136	0.692058186	0.003723501	0.210419183	0.003756599	0.039270525	0.001770732	0.032386185	0.001357009	0.000264782	0.001208069	0.000479918	0.000215136	0.691379681	0.074006653	0.003756599	0.002300296	0.032386185	0.000645407	0.001357009	0.000264782	0.136412531	0.036970229	0.000215136	0.000182038	0.0007447	0.000479918	0.000215136	0.001770732	0.000231685	0	0.000827445	0.120757277	0.001770732	0.031608387	0.000479918	0.273222235	0.000645407	0.001357009	0.000182038	0.00044682	0.001539047	8.27E-05	0.036970229	0.000215136	0.001141874	0.002201003	0.409303788	0.073096464	0.012229632	0.000479918	0.004915021	0.000215136	0.000215136	0.014579575	0.271633541	0.119334073	0.002614725	0.000182038	0.000827445	0.000860542	0.000843994	0.014414086	0.001141874	0.002201003	0.408989359	0.00104258	0.073096464	0.011633872	0.001439754	0.000463369	0.004915021	0.000215136	0.036126235
ZOZOW1T-7047	0.906868926	0.000989312	0.001105701	0.076487362	0.000775931	0.013772769	0	0.906868926	1.94E-05	0.067292584	0.000329771	0.007196757	0.000659541	0.009194778	0.000155186	0.000775931	0.006110454	0	0	0.906868926	0.014568098	0.000329771	0	0.009194778	0.005955268	0.000155186	0.000775931	0.052724486	0.007196757	1.94E-05	0.000135788	0	0	0	0.000659541	0	0	0	0.050474288	0.000659541	0.009194778	0	0.8736009	0.005955268	0.000155186	0	0	0.000640143	0	0.007196757	1.94E-05	0	0.000329771	0.032278714	0.014548699	0.002250199	0	0.000349169	0	0	0.004054238	0.87315474	0.049523773	0	0	0	0.000950515	0	0.00514054	0	0.000329771	0.032278714	0.000640143	0.014548699	0.001532463	0	0	0.000349169	0	0.007196757
ZOZOW1T-E11	0.742199024	0.002297742	0.002297742	0.233802337	0.000312039	0.018835811	0	0.742199024	0.002581414	0.182968342	0.0018155	0.014098491	0.002297742	0.050663792	5.67E-05	0.000312039	0.00090775	0.000170203	0	0.742113923	0.113979349	0.0018155	0	0.050663792	8.51E-05	5.67E-05	0.000312039	0.068988994	0.014098491	0.000170203	0.000652445	0.00019857	0.000170203	0	0.002297742	0.000538977	0.000538977	0.00090775	0.016084194	0.002297742	0.049812777	0	0.588392148	8.51E-05	5.67E-05	0.000312039	0.000567344	0.000538977	0.000652445	0.014098491	0.000170203	0.000113469	0.001645297	0.148105072	0.112277318	0.007744241	0.000170203	0.002553047	0	0.000538977	0.021700896	0.587995007	0.01551685	0.004992625	0.000141836	0.00090775	0.00019857	0.000680812	0.023119256	0.000113469	0.001645297	0.148105072	0.00019857	0.112277318	0.006382617	0.002297742	0.000170203	0.002553047	0	0.012878702
ZOQSGYW-06	0.626976013	0	0.000131079	0.341119413	0	0.031773496	0	0.626976013	0.000393236	0.2124787	0	0.027343033	0.000131079	0.128509634	0	0	0.004037226	0.000131079	0	0.626976013	0.069157163	0	7.86E-05	0.128509634	0.003329401	0	0	0.143321536	0.027264386	5.24E-05	0	0	0.000131079	0	0.000131079	0	0	0	0.14119806	0.000131079	0.128509634	0	0.445484336	0.003329401	0	0	0	0.000524315	0	0.027264386	5.24E-05	0	0	0.174360991	0.068895006	0.002123476	0.000131079	0.00605584	0	0	0.05688819	0.445484336	0.141145629	0.007550138	0	0	5.24E-05	0.000104863	0.063914012	0	0	0.174360991	0.000524315	0.068895006	0.002123476	0.000131079	0	0.00605584	0	0.027159523
ZOQSGYW-07	0.497795591	0	3.34E-05	0.471576486	0.000133601	0.030360721	6.68E-05	0.497795591	6.68E-05	0.432832331	0	0.028390114	3.34E-05	0.038744155	0	0.000133601	0.001903808	0	6.68E-05	0.497795591	0.035604542	0	3.34E-05	0.038744155	0.001803607	0	0.000133601	0.397227789	0.028356713	0.0001002	0	0	0	6.68E-05	3.34E-05	0.000200401	0.0001002	0.000200401	0.391148965	3.34E-05	0.038744155	0	0.306513026	0.001803607	0	6.68E-05	0	0.006680027	0	0.028356713	0.0001002	0	0	0.182631931	0.035303941	0.006012024	0	0.001670007	6.68E-05	0.000200401	0.011356045	0.306513026	0.390848363	0.002338009	6.68E-05	0.000200401	0.000300601	0.0001002	0.0250501	0	0	0.182631931	0.006680027	0.035303941	0.006012024	3.34E-05	0	0.001670007	6.68E-05	0.028256513
ZOQSGYW-08	0.621806432	0.000338142	0.000187857	0.350728885	0.000150286	0.026713255	3.76E-05	0.621806432	0.000225428	0.31616321	0.000225428	0.024496543	0.000187857	0.034490532	7.51E-05	0.000150286	0.001991283	7.51E-05	3.76E-05	0.621806432	0.061354073	0.000225428	0.000150286	0.034490532	0.001916141	7.51E-05	0.000150286	0.254809137	0.024346258	3.76E-05	0	0	7.51E-05	3.76E-05	0.000187857	0.000300571	3.76E-05	0.000187857	0.24646829	0.000187857	0.034452961	0	0.502254283	0.001916141	7.51E-05	3.76E-05	3.76E-05	0.000150286	0	0.024346258	3.76E-05	3.76E-05	0.000150286	0.117297866	0.061091073	0.008115419	7.51E-05	0.001728284	3.76E-05	0.000300571	0.010557559	0.502254283	0.24620529	0.002216712	3.76E-05	0.000187857	0.000263	0.000338142	0.02167869	3.76E-05	0.000150286	0.117260295	7.51E-05	0.061091073	0.008115419	0.000187857	7.51E-05	0.001728284	3.76E-05	0.024008115
ZOQM06Q-01	0.577707162	0.000928868	9.78E-05	0.420092887	0	0.001124419	4.89E-05	0.577707162	4.89E-05	0.341579076	0.000928868	0.000488878	9.78E-05	0.075336104	0	0	0	0.003177707	4.89E-05	0.577707162	0.337961379	0.000928868	0.000195551	0.075336104	0	0	0	0.003617697	0.000293327	0	0	0	0.003177707	4.89E-05	9.78E-05	4.89E-05	0	0.000146663	0.000342215	9.78E-05	0.075336104	0	0.520508433	0	0	0	0	0.000342215	0	0.000293327	0	0	0.000928868	0.042092398	0.337814715	0.003226595	0.003177707	0.014617453	4.89E-05	4.89E-05	0.039892447	0.520508433	4.89E-05	0.005230995	0	0.000146663	0.000293327	0.000146663	0.030212662	0	0.000928868	0.042092398	0.000244439	0.337814715	0.002933268	9.78E-05	9.78E-05	0.014617453	4.89E-05	9.78E-05
ZODIOFW-03	0.735262266	0.006285903	0.000659196	0.102128261	0.001412562	0.153828044	0	0.735262266	0.00051794	0.087955551	0.00339015	0.117642904	0.000659196	0.01252472	0.002895753	0.001412562	0.034819663	0.001647989	0	0.735262266	0.045296167	0.00339015	0.001106507	0.01252472	0	0.002895753	0.001412562	0.042659384	0.116371598	0.00061211	0.033877955	0.000353141	0.001647989	0	0.000659196	0.002754497	0.00061211	0.00113005	0.017256804	0.000659196	0.011630097	0.000164799	0.300075337	0	0.002895753	0.001106507	0.000164799	0.004943968	0.033713156	0.116371598	0.00061211	0.003084095	0.000306055	0.402415482	0.043483379	0.025025897	0.001647989	0.024248988	0	0.002754497	0.011488841	0.300075337	0.01400791	0	0.001106507	0.00113005	0.003037009	0.015067332	0.000141256	0.003084095	0.000235427	0.402274225	0.004943968	0.043483379	0.025025897	0.000659196	0.00138902	0.024248988	0	0.100856955
ZIS22OE-02	0.879713322	0.000664975	0.000369431	0.116001281	0.000147772	0.003103219	0	0.879713322	0.000664975	0.112873433	0.000369431	0.002216585	0.000369431	0.003053962	0.00019703	0.000147772	0.000221658	7.39E-05	0	0.879688693	0.005122774	0.000369431	0.000492574	0.003053962	4.93E-05	0.00019703	0.000147772	0.107750659	0.001724011	0	0.000147772	0	7.39E-05	0	0.000369431	7.39E-05	0	0	0.106494594	0.000369431	0.002930818	0	0.867743763	4.93E-05	0.00019703	9.85E-05	2.46E-05	7.39E-05	0.000147772	0.001724011	0	2.46E-05	0.000344802	0.011674014	0.004925744	0.001231436	7.39E-05	0	0	7.39E-05	0.002290471	0.867743763	0.106494594	0	9.85E-05	0	0	0.000147772	0.000640347	2.46E-05	7.39E-05	0.011674014	0	0.004925744	0.001231436	0.000369431	7.39E-05	0	0	0.001576238
ZOBX723-03	0.91945694	0.001831749	0.001158312	0.07081863	0.001400749	0.003016998	0.001643186	0.91945694	0	0.054252081	2.69E-05	0.00288231	0.001158312	0.013818926	0.001023624	0.001400749	0.000134687	0.002747623	0.001643186	0.91945694	0.040621717	2.69E-05	0.001319936	0.013818926	0	0.001023624	0.001400749	0.013630364	0.001562374	0.000134687	0	0	0.002747623	0.001643186	0.001158312	0.001508499	0.00673437	0.000915874	0	0.001158312	0.01260674	0.001319936	0.230207688	0	0.001023624	0	0.001212187	0.000511812	0	0.001562374	0.000134687	2.69E-05	0	0.635131859	0.032971473	0.012849177	0.002747623	0.050130647	0.001643186	0.001508499	0.01260674	0.230207688	0	0	0	0.000915874	0	0.001454624	0	2.69E-05	0	0.635131859	0.000511812	0.032971473	0.012849177	0.001158312	0.001589311	0.050130647	0.001643186	0.00010775
ZOBX723-04	0.665490151	0.001024707	0.000189761	0.331359824	0.000834946	0.000986755	3.80E-05	0.665490151	0.000113856	0.328323656	0.000834946	0.000607234	0.000189761	0.002542791	0.000189761	0.000834946	3.80E-05	0.000455425	3.80E-05	0.665376295	0.320885043	0.000834946	0.000151808	0.002542791	0	0.000189761	0.000834946	0.007438612	0.000455425	0	0	0.000113856	0.000455425	3.80E-05	0.000189761	0.000189761	3.80E-05	0.000796994	0.000455425	0.000189761	0.002466887	3.80E-05	0.368401078	0	0.000189761	0.00072109	0	0.000189761	0	0.000455425	0	0.000341569	0.000455425	0.267296672	0.320050097	0.006527762	0.000455425	0.028843599	3.80E-05	0.000189761	0.002239174	0.368401078	7.59E-05	7.59E-05	0.00072109	0.000796994	0.000379521	0.000455425	0.000113856	0.000265665	0.000379521	0.267296672	0.000151808	0.320050097	0.006527762	0.000189761	0.000455425	0.028843599	3.80E-05	0
ZOBX723-05	0.782218806	0.000512426	0.002562132	0.209454266	0.002946451	0.001537279	0	0.782218806	0.00076864	0.201767871	0.000512426	0.000640533	0.002562132	0.006533436	0	0.002946451	0.000128107	0.000896746	0	0.782090699	0.197540354	0.000512426	0.000512426	0.006533436	0	0	0.002946451	0.004227517	0.000128107	0.000128107	0	0.000128107	0.000896746	0	0.002562132	0.00038432	0	0	0.000896746	0.002562132	0.006277223	0	0.283756085	0	0	0.001409172	0.000256213	0.000256213	0	0.000128107	0.000128107	0.000128107	0.00038432	0.468613887	0.197540354	0.003330771	0.000896746	0.028695875	0	0.00038432	0.003971304	0.283756085	0	0.002049705	0.001409172	0	0.00076864	0	0	0.000128107	0.00038432	0.468613887	0	0.197540354	0.003202665	0.002562132	0.000896746	0.028695875	0	0
ZOBX723-06	0.79741774	0.002624992	0.019321165	0.174226238	0.000915695	0.001526158	0	0.79741774	0	0.170471888	0.001190404	0.000824126	0.019321165	0.001800867	0.001434589	0.000915695	0.000244185	0.001953483	0	0.79741774	0.166900678	0.001190404	6.10E-05	0.001800867	0.000183139	0.001434589	0.000915695	0.003571211	0.000763079	0	0	0	0.001953483	0	0.019321165	0	0	0	3.05E-05	0.019321165	0.001007265	6.10E-05	0.28710091	0.000183139	0.001434589	0.000854649	0.000793602	0.000640987	0	0.000763079	0	0.000457848	0.000732556	0.465386729	0.164245162	0.003449118	0.001953483	0.044289115	0	0	0.000244185	0.28710091	3.05E-05	0	0.000854649	0	0	0.000640987	0	0.000457848	0.000732556	0.465386729	0.000640987	0.164245162	0.003449118	0.019321165	0.001739821	0.044289115	0	0.000122093
ZOBX723-07	0.832750447	0.004290044	0.000932618	0.147571306	0.004865159	0.008859874	0	0.832750447	0.003108728	0.125452708	0.002580244	0.002984379	0.000932618	0.012326106	0.000932618	0.004865159	0.002486982	0.009357271	0	0.83071423	0.104546514	0.002580244	0.001569908	0.012326106	0.002486982	0.000932618	0.004865159	0.020906194	0.001414471	0	0	0.001243491	0.009357271	0	0.000932618	0.007865081	0	0.00136784	0.001958498	0.000932618	0.00901531	0	0.074174244	0.002486982	0.000932618	0.002549157	0.001492189	0.000621746	0	0.001414471	0	0	0.002580244	0.730395586	0.102525841	0.018947696	0.009357271	0.015497008	0	0.007865081	0.008999767	0.074174244	3.11E-05	0	0.002549157	0.00136784	0.001927411	0	1.55E-05	0	0.002020673	0.730395586	0.000621746	0.102525841	0.018745628	0.000932618	0.007896168	0.015497008	0	1.55E-05
ZOBX723-1024	0.905136222	0.000982582	0.002411791	0.086913801	8.93E-05	0.003930326	0.000267977	0.905136222	0.001429209	0.081018312	0.000982582	0.001965163	0.001697186	0.004734256	0	8.93E-05	0.000535954	0.001161233	0.000267977	0.905136222	0.07619473	0.000982582	0.001965163	0.004734256	8.93E-05	0	8.93E-05	0.004823582	0	0.000446628	0	0.00080393	0.001161233	0.000267977	0.001697186	0.00080393	0	0	0.000357302	0.001697186	0.004376954	0.000625279	0.253595355	8.93E-05	0	8.93E-05	0.000357302	0.000446628	0	0	0.000446628	0	0.000982582	0.607860652	0.07619473	0.004287628	0.001161233	0.041357749	0.000267977	0.00080393	0.004287628	0.253595355	0	8.93E-05	8.93E-05	0	0.000178651	0	0	0	0.000893256	0.607860652	0	0.07619473	0.004108977	0.001697186	0.001071907	0.041357749	0.000267977	0
ZOBX723-1025	0.803721186	0.002291371	0.001581046	0.184844874	0.001214426	0.005659686	0.000595756	0.803721186	0.000710325	0.174052518	0.001260254	0.003391229	0.001581046	0.003849503	0.001031117	0.001214426	0.000916548	0.00673663	0.000595756	0.803331653	0.158150406	0.001260254	0.002520508	0.003849503	0	0.001031117	0.001214426	0.015902113	0.000870721	2.29E-05	0.000893635	0.000481188	0.00673663	0.000595756	0.001581046	0.001672701	0.001099858	0.000664498	0.000847807	0.001581046	0.003070437	0.000870721	0.457747124	0	0.001031117	0.00018331	0	0	0	0.000870721	2.29E-05	0.000366619	0.000893635	0.327574355	0.15638605	0.014458549	0.00673663	0.015352184	0.000595756	0.001672701	0.002497594	0.457747124	0	0.000572843	0.00018331	0.000664498	0.000664498	0.000870721	0	0.000366619	0.000893635	0.327276477	0	0.15638605	0.014343981	0.001581046	0.005911736	0.015352184	0.000595756	0
ZOBX723-QV8	0.747303849	1.98E-05	0.002335015	0.223983378	0.01357475	0.005065796	1.98E-05	0.747303849	0.002948452	0.211358464	1.98E-05	5.94E-05	0.002335015	0.005540714	0	0.01357475	0.000217671	0.007084199	1.98E-05	0.747026813	0.17045612	1.98E-05	0	0.005540714	0.000178094	0	0.01357475	0.040902345	5.94E-05	0	3.96E-05	0	0.007084199	1.98E-05	0.002335015	0.010982487	0	0.005303255	0.002691204	0.002335015	0.000969625	0	0.202631839	0.000178094	0	0.005501138	0.004551301	0	3.96E-05	5.94E-05	0	0	1.98E-05	0.516176907	0.161036905	0.038171564	0.007084199	0.015236964	1.98E-05	0.010982487	3.96E-05	0.202631839	0.00045513	9.89E-05	0.005501138	0.005303255	0.002236074	0	0.000831107	0	1.98E-05	0.516176907	0	0.161036905	0.035678243	0.002335015	0.005896903	0.015236964	1.98E-05	5.94E-05
ZO9UWDL-02	0.406813349	0.121706573	0	0.232042156	0.036239253	0.193121938	0.00064713	0.406813349	0.000462235	0.190024961	0.113016548	0.186604419	0	0.007488213	0.008551354	0.036239253	0.003420542	0.031616899	0.00064713	0.406813349	0.057594527	0.113016548	0.0023574	0.007488213	0	0.008551354	0.036239253	0.132430434	0.184247019	0.003235648	0.000138671	0	0.031616899	0.00064713	0	0.002126283	0	0.020107239	0.053619303	0	0.00522326	0	0.275030045	0	0.008551354	0.022926874	0.000554682	0.006933531	0	0.184247019	0.003235648	0.08768605	0.025330498	0.12244615	0.037487289	0.068041047	0.031616899	9.24E-05	0.00064713	0.002126283	0.003050753	0.274937598	0.013312379	0.000554682	0.022926874	0.020107239	0.040306924	0.178284182	0.001525377	0.086992697	0.009059813	0.121567902	0.006933531	0.037487289	0.068041047	0	0.031432005	9.24E-05	0.00064713	0.00143293
ZO94RDZ-02	0.819872363	0.001587835	0.000458029	0.133378118	0	0.044489908	0.000213747	0.819872363	0.001160341	0.07542215	0.001587835	0.042047085	0.000458029	0.056948304	0	0	9.16E-05	0.001007664	0.000213747	0.819872363	0.070780787	0.001587835	0	0.056948304	0	0	0	0.004641363	0.042047085	6.11E-05	3.05E-05	0	0.001007664	0.000213747	0.000458029	0.000274818	0	0	0.000702312	0.000458029	0.055910104	0	0.419157837	0	0	0	0	0.000610706	3.05E-05	0.042047085	6.11E-05	0.000305353	0.000946594	0.398515985	0.070170082	0.003114599	0.001007664	0.000763382	0.000213747	0.000274818	0.025344285	0.418791413	0	0.000213747	0	0	0.000702312	0.002229076	0.029252802	0.000305353	0.000946594	0.398515985	0.000183212	0.070170082	0.003114599	0.000458029	0.001007664	0.000763382	0.000213747	0.03981801
ZO94RDZ-03	0.784473143	0.000272662	0	0.155863471	0	0.059390725	0	0.784473143	0	0.078948021	0	0.048781697	0	0.0768163	0.000272662	0	0.000718836	9.91E-05	0	0.784473143	0.078551422	0	0	0.0768163	0.000421387	0.000272662	0	0.000396599	0.048781697	0	0	0	9.91E-05	0	0	0.000347024	0	0	0	0	0.0768163	0	0.522370671	0.000421387	0.000272662	0	0	0	0	0.048781697	0	0	0	0.261408423	0.078551422	0.000396599	9.91E-05	0.000347024	0	0.000347024	0.019706021	0.522296309	0	0.006395161	0	0	0	0	0.050715118	0	0	0.261408423	0	0.078551422	0.000396599	0	2.48E-05	0.000347024	0	0.048781697
ZO94RDZ-04	0.751293394	0.00119967	0.000749794	0.190627577	0.000224938	0.055394766	6.00E-05	0.751293394	0.001979456	0.108975032	0.000599835	0.050461123	0.000749794	0.080842768	4.50E-05	0.000224938	0.000749794	0.000554847	6.00E-05	0.751293394	0.101881982	0.000599835	0.001034715	0.080842768	9.00E-05	4.50E-05	0.000224938	0.007093049	0.049426408	0.000299918	0.000239934	0.00043488	0.000554847	6.00E-05	0.000749794	0.000554847	0.000104971	0.000284922	0.000704806	0.000749794	0.080452875	0	0.438179501	9.00E-05	4.50E-05	0.000134963	7.50E-05	0.001169678	9.00E-05	0.049426408	0.000299918	0.000164955	0.00043488	0.30988978	0.10149209	0.006028342	0.000554847	0.000479868	6.00E-05	0.000554847	0.038179501	0.438179501	3.00E-05	0.001094699	0.000134963	0.000284922	0.000629827	0.001484592	0.041103696	0.000164955	0.000419885	0.309664842	0.000464872	0.10149209	0.006028342	0.000629827	0.000359901	0.000479868	6.00E-05	0.047836845
ZO94RDZ-05	0.658285889	0.001490199	0.000534943	0.315616522	0.000152841	0.023766765	0	0.658285889	3.82E-05	0.187612243	0.001413779	0.0212831	0.000534943	0.124603569	3.82E-05	0.000152841	0.000649574	0.0033625	0	0.658247679	0.058958389	0.001413779	0.000267472	0.124603569	0	3.82E-05	0.000152841	0.128653854	0.021015628	0	0.000267472	0	0.0033625	0	0.000534943	0.000496733	0.000420313	0	0.127507547	0.000534943	0.124412518	7.64E-05	0.433036567	0	3.82E-05	7.64E-05	3.82E-05	0.000267472	0.000114631	0.021015628	0	0	0.001413779	0.224064805	0.058538076	0.000917046	0.0033625	0.000229261	0	0.000496733	0.041801995	0.432960147	0.127469336	0.002445455	7.64E-05	0	3.82E-05	0.000152841	0.080126858	0	0.001413779	0.224064805	0.000267472	0.058538076	0.000878835	0.000534943	0.000191051	0.000229261	0	0.020862787
ZO94RDZ-06	0.550406308	0.002574624	0.000241371	0.397859844	8.05E-05	0.048596025	0	0.550406308	0.005471076	0.187545257	0.002574624	0.031941427	0.000241371	0.201786145	0	8.05E-05	8.05E-05	0.008528442	0	0.550245394	0.143696194	0.002574624	0.000160914	0.201786145	0	0	8.05E-05	0.043849063	0.031780513	0	8.05E-05	0	0.008528442	0	0.000241371	8.05E-05	0.000482742	0.000321828	0.041676724	0.000241371	0.201625231	0.000160914	0.271140076	0	0	8.05E-05	0	0.000241371	8.05E-05	0.031780513	0	0.000885027	0.001689597	0.278622576	0.142891624	0.001930968	0.008528442	0.000160914	0	8.05E-05	0.06589428	0.271140076	0.041033068	0.00885027	8.05E-05	0.000321828	0.000643656	0.00080457	0.126800225	0.000643656	0.00160914	0.278622576	0.000241371	0.142891624	0.001930968	0.000241371	0.000885027	0.000160914	0	0.030975943
